site,price,ts,item,currency,region,device
amazon,22.86,2025-08-22T09:08:19,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T09:08:19,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T09:08:30,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T09:08:32,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T09:32:56,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T09:32:56,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T09:33:11,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T09:33:14,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T10:02:13,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T10:02:14,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T10:02:28,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T10:02:33,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T10:31:39,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T10:31:40,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T10:31:54,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T10:31:54,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T11:01:35,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T11:01:36,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T11:01:46,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T11:01:46,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T11:31:28,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T11:31:28,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T11:31:43,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T11:31:43,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T12:01:39,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T12:01:40,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T12:01:51,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T12:01:51,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T12:31:32,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T12:31:33,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T12:31:42,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T12:31:51,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T13:01:27,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T13:01:27,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T13:01:38,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T13:01:45,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T13:31:37,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T13:31:38,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T13:31:48,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T13:31:52,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
